word|kana|common_flag
どら息子|どらむすこ|false
どりょく|どりょく|true
どれ|どれ|true
どれい|どれい|true
どれくらい|どれくらい|true
どれぐらい|どれくらい|false
どれだけ|どれだけ|true
どれでも|どれでも|true
どれどれ|どれどれ|true
どれ位|どれくらい|true
どろ|どろ|true
どろどろ|どろどろ|true
どろぬま|どろぬま|true
どろぼう|どろぼう|true
どろぼー|どろぼう|false
どん|どんぶり|false
どんか|どんか|true
どんかん|どんかん|true
どんき|どんき|true
どんぐり|どんぐり|true
どんどん|どんどん|true
どんな|どんな|true
どんなに|どんなに|true
どんぶり|どんぶり|true
どんよう|わかば|false
どんよく|どんよく|true
どーして|どうして|false
な|しち|false
な|な|true
なぁ|な|false
なあ|しち|false
なあ|な|true
ない|ない|true
ないか|ないか|true
ないかい|ないかい|true
ないかく|ないかく|true
ないかくかんぼう|ないかくかんぼう|true
ないかくふ|ないかくふ|true
ないかくほうせいきょく|ないかくほうせいきょく|true
ないがい|ないがい|true
ないき|ないき|true
ないこう|ないこう|true
ないこうてき|ないこうてき|true
ないし|ないし|true
ないし|ないじ|false
ないしゅっけつ|ないしゅっけつ|true
ないしょ|ないしょ|true
ないしょう|ないしょ|false
ないしょく|ないしょく|true
ないしん|ないしん|true
ないじ|ないじ|true
ないじつ|ないじつ|true
ないじゅ|ないじゅ|true
ないじょう|ないじょう|true
ないせい|ないせい|true
ないせん|ないせん|true
ないそう|ないそう|true
ないそく|うちがわ|false
ないぞう|ないぞう|true
ないだく|ないだく|true
ないてい|ないてい|true
ないといけない|ないといけない|true
ないといけません|ないといけません|true
ないと行けない|ないといけない|false
ないと行けません|ないといけません|false
ないない|うちうち|false
ないのではないか|しないのではないか|false
ないぶ|ないぶ|true
ないぶんぴ|ないぶんぴ|true
ないぶんぴつ|ないぶんぴ|false
ないほう|ないほう|true
ないまく|うちまく|true
ないむ|ないむ|true
ないめん|ないめん|true
ないや|ないや|true
ないやしゅ|ないやしゅ|true
ないよう|ないよう|true
ないらん|ないらん|true
ないりく|ないりく|true
なう|ナウ|false
なえ|なえ|true
なえぎ|なえぎ|true
なえどこ|なえどこ|true
なえる|なえる|true
なお|なお|true
なおかつ|なおかつ|true
なおさら|なおさら|true
なおざり|なおざり|true
なおし|なおし|true
なおす|なおす|true
なおる|なおる|true
なお且つ|なおかつ|false
なお更|なおさら|false
なか|なか|true
なかがい|なかがい|true
なかじま|なかじま|true
なかつぎ|なかつぎ|true
なかでも|なかでも|true
なかなおり|なかなおり|true
なかなか|なかなか|true
なかにも|なかにも|true
なかにわ|なかにわ|true
なかば|なかば|true
なかま|なかま|true
なかまいり|なかまいり|true
なかまたち|なかまたち|true
なかみ|なかみ|true
なかゆび|なかゆび|true
なかよく|なかよく|true
なかよし|なかよし|true
ながあめ|ながあめ|true
ながい|ながい|true
ながいあいだ|ながいあいだ|true
ながいき|ながいき|true
ながい間|ながいあいだ|false
ながうた|ながうた|true
ながさ|ながさ|true
ながさき|ながさき|true
ながし|ながし|true
ながす|ながす|true
ながそで|ながそで|true
ながつづき|ながつづき|true
ながねん|ながねん|true
ながばなし|ながばなし|true
ながびく|ながびく|true
ながめ|ながあめ|false
ながめ|ながめ|true
ながめる|ながめる|true
ながもち|ながもち|true
ながや|ながや|true
ながら|ながら|true
ながらく|ながらく|true
ながらも|ながらも|true
ながれ|ながれ|true
ながれこむ|ながれこむ|true
ながれぼし|ながれぼし|true
ながれる|ながれる|true
ながれ星|ながれぼし|false
ながーい|ながい|false
なき|なき|true
なきがお|なきがお|true
なきがら|なきがら|true
なきごえ|なきごえ|true
なきゃいけない|なきゃいけない|true
なき声|なきごえ|false
なぎさ|なぎさ|true
なく|なく|true
なくす|なくす|true
なくちゃいけない|なくちゃいけない|true
なくてはいけない|なくてはいけない|true
なくてはいけません|なくてはいけません|true
なくてはならない|なくてはならない|true
なくなる|なくなる|true
なぐさめる|なぐさめる|true
なぐりこみ|なぐりこみ|true
なぐる|なぐる|true
なけばならない|なければならない|false
なければいけない|なければならない|true
なければいけません|なければならない|false
なければならない|なければならない|true
なければならぬ|なければならない|false
なければなりません|なければならない|true
なげ|なげ|true
なげかわしい|なげかわしい|true
なげき|なげき|true
なげく|なげく|true
なげこむ|なげこむ|true
なげだす|なげだす|true
なげる|なげる|true
なげー|ながい|false
なこうど|なこうど|true
なことば|めいし|false
なごむ|なごむ|true
なごや|なごや|true
なごやか|なごやか|true
なごり|なごり|true
なごり|よは|false
なごりおしい|なごりおしい|true
なごろ|よは|false
なさい|なさい|true
なさけ|なさけ|true
なさけない|なさけない|true
なさけぶかい|なさけぶかい|true
なさそう|なさそう|true
なさる|なさる|true
なざし|なざし|true
なし|なし|true
なしとげる|なしとげる|true
なしには|なしには|true
なし遂げる|なしとげる|false
なじむ|なじむ|true
なす|なす|true
なすび|なす|false
なずらえる|なぞらえる|false
なぜ|なぜ|true
なぜか|なぜか|true
なぜなら|なぜなら|true
なぜならば|なぜならば|true
なぞ|なぞ|true
なぞなぞ|なぞなぞ|true
なぞらえる|なぞらえる|true
なたね|なたね|true
なだ|なだ|true
なだ|なみだ|false
なだかい|なだかい|true
なだめる|なだめる|true
なだれ|なだれ|true
なっがい|ながい|false
なっさけない|なさけない|false
なっとう|なっとう|true
なっとく|なっとく|true
なつ|なつ|true
なつかしい|なつかしい|true
なつかしむ|なつかしむ|true
なつき|かき|false
なつじかん|なつじかん|true
なつば|なつば|true
なつばしょ|なつばしょ|true
なつばて|なつばて|true
なつもの|なつもの|true
なつやすみ|なつやすみ|true
なづける|なづける|true
なでる|なでる|true
など|など|true
なな|しち|true
なながつ|しちがつ|false
ななじゅう|しちじゅう|false
ななそ|しちじゅう|false
ななつ|ななつ|true
なななぬか|しちしちにち|false
なななのか|しちしちにち|false
ななめ|ななめ|true
なに|なに|true
なにか|なにか|true
なにかと|なにかと|true
なにげない|なにげない|true
なにげなく|なにげなく|true
なにごと|なにごと|true
なにしろ|なにしろ|true
なにそつ|なにとぞ|false
なにとぞ|なにとぞ|true
なにとなく|なんとなく|false
なになのか|なんなのか|true
なにびと|なにびと|true
なにぶん|なにぶん|true
なにも|なにも|true
なにもの|なにもの|true
なにやら|なにやら|true
なにより|なにより|true
なにら|なんら|false
なにわ|なにわ|true
なにをかくそう|なにをかくそう|true
なにを隠そう|なにをかくそう|false
なぬか|なのか|false
なのか|なのか|true
なのだ|なのだ|true
なのです|なんです|true
なのめ|ななめ|false
なのり|なのり|true
なのりでる|なのりでる|true
なのる|なのる|true
なびく|なびく|true
なふだ|なふだ|true
なべ|なべ|true
なま|なま|true
なまいき|なまいき|true
なまえ|なまえ|true
なまぐさい|なまぐさい|true
なまけもの|なまけもの|true
なまける|なまける|true
なまけ者|なまけもの|false
なまちゅうけい|なまちゅうけい|true
なまなましい|なまなましい|true
なまぬるい|なまぬるい|true
なまり|なまり|true
なまる|にぶる|false
なま臭い|なまぐさい|false
なみ|なみ|true
なみき|なみき|true
なみた|なみだ|false
なみだ|なみだ|true
なみだぐましい|なみだぐましい|true
なみだごえ|なみだごえ|true
なむら|ぎょぐん|false
なめらか|なめらか|true
なめる|なめる|true
なや|なや|true
なやます|なやます|true
なやみ|なやみ|true
なやむ|なやむ|true
なら|なら|true
ならう|ならう|true
ならす|ならす|true
ならない|ならない|true
ならぬ|ならない|false
ならば|なら|true
ならび|ならび|true
ならびかえる|ならびかえる|true
ならびに|ならびに|true
ならぶ|ならぶ|true
ならべる|ならべる|true
ならん|ならない|false
なり|なり|true
なりきん|なりきん|true
なりたつ|なりたつ|true
なりに|なりに|true
なりません|ならない|false
なりゆき|なりゆき|true
なり行き|なりゆき|false
なる|なる|true
なると|なると|true
なるべく|なるべく|true
